Date;Open;High;Low;Close;Adj Close;Volume
21/03/2012;3546.760010;3565.300049;3504.000000;3527.370117;3527.370117;134489800
22/03/2012;3514.610107;3518.590088;3457.189941;3472.459961;3472.459961;142925200
23/03/2012;3473.340088;3490.899902;3432.560059;3476.179932;3476.179932;121675600
26/03/2012;3495.760010;3509.550049;3457.800049;3501.979980;3501.979980;110539600
27/03/2012;3515.729980;3535.600098;3465.149902;3469.590088;3469.590088;156349800
28/03/2012;3456.070068;3484.649902;3430.149902;3430.149902;3430.149902;145509600
29/03/2012;3426.080078;3435.409912;3374.689941;3381.120117;3381.120117;158467800
30/03/2012;3407.310059;3430.320068;3396.290039;3423.810059;3423.810059;151574200
02/04/2012;3439.169922;3462.909912;3397.979980;3462.909912;3462.909912;157446000
03/04/2012;3464.320068;3473.199951;3406.780029;3406.780029;3406.780029;139988000
04/04/2012;3392.100098;3395.340088;3310.500000;3313.469971;3313.469971;225598400
05/04/2012;3326.310059;3338.770020;3279.310059;3319.810059;3319.810059;181386200
10/04/2012;3274.850098;3292.280029;3217.600098;3217.600098;3217.600098;196653400
11/04/2012;3214.629883;3270.909912;3205.439941;3237.689941;3237.689941;200455400
12/04/2012;3248.219971;3277.989990;3209.830078;3269.790039;3269.790039;202679800
13/04/2012;3264.739990;3267.540039;3180.189941;3189.090088;3189.090088;189477800
16/04/2012;3183.189941;3246.080078;3182.520020;3205.280029;3205.280029;184440000
17/04/2012;3204.739990;3292.510010;3196.469971;3292.510010;3292.510010;185359600
18/04/2012;3277.070068;3291.510010;3226.330078;3240.290039;3240.290039;176188600
19/04/2012;3252.939941;3280.239990;3174.020020;3174.020020;3174.020020;230817200
20/04/2012;3177.939941;3203.689941;3155.360107;3188.580078;3188.580078;215871600
23/04/2012;3157.850098;3157.850098;3088.360107;3098.370117;3098.370117;198135600
24/04/2012;3114.709961;3176.659912;3107.300049;3169.320068;3169.320068;175301400
25/04/2012;3177.219971;3253.560059;3174.020020;3233.459961;3233.459961;202076400
26/04/2012;3240.540039;3256.929932;3189.879883;3229.320068;3229.320068;251400200
27/04/2012;3195.409912;3282.649902;3172.800049;3266.270020;3266.270020;203374400
30/04/2012;3270.780029;3273.060059;3209.310059;3212.800049;3212.800049;149105600
02/05/2012;3265.120117;3267.070068;3208.419922;3226.330078;3226.330078;178449000
03/05/2012;3242.449951;3273.719971;3207.540039;3223.360107;3223.360107;185129400
04/05/2012;3210.899902;3229.419922;3153.919922;3161.969971;3161.969971;202082000
07/05/2012;3112.469971;3219.409912;3104.489990;3214.219971;3214.219971;172284600
08/05/2012;3190.179932;3190.179932;3111.110107;3124.800049;3124.800049;179565000
09/05/2012;3138.010010;3146.590088;3075.879883;3118.649902;3118.649902;192860000
10/05/2012;3136.159912;3145.060059;3073.379883;3130.169922;3130.169922;192713200
11/05/2012;3107.600098;3134.620117;3077.409912;3129.770020;3129.770020;168826000
14/05/2012;3093.360107;3098.159912;3038.969971;3057.989990;3057.989990;168076400
15/05/2012;3079.830078;3098.800049;3020.810059;3039.270020;3039.270020;202779800
16/05/2012;3017.419922;3081.739990;2998.030029;3048.669922;3048.669922;216215400
17/05/2012;3054.580078;3059.229980;3002.679932;3011.989990;3011.989990;147999600
18/05/2012;2980.860107;3031.830078;2970.100098;3008.000000;3008.000000;201902000
21/05/2012;2997.189941;3043.429932;2984.719971;3027.149902;3027.149902;156823200
22/05/2012;3051.610107;3093.919922;3032.000000;3084.090088;3084.090088;191600800
23/05/2012;3050.199951;3053.739990;2994.149902;3003.270020;3003.270020;195900400
24/05/2012;3028.840088;3053.110107;2987.899902;3038.250000;3038.250000;165411800
25/05/2012;3044.659912;3070.840088;3016.270020;3047.939941;3047.939941;152114600
28/05/2012;3068.340088;3087.760010;3034.090088;3042.969971;3042.969971;80145000
29/05/2012;3058.959961;3099.840088;3036.879883;3084.699951;3084.699951;144484800
30/05/2012;3051.250000;3078.830078;3006.280029;3015.580078;3015.580078;112349000
31/05/2012;3028.929932;3042.750000;2986.219971;3017.010010;3017.010010;122421200
01/06/2012;3028.300049;3028.300049;2922.260010;2950.469971;2950.469971;250825600
04/06/2012;2928.909912;2987.149902;2927.010010;2954.489990;2954.489990;145514000
05/06/2012;2972.310059;2997.739990;2957.010010;2986.100098;2986.100098;138917800
06/06/2012;3006.379883;3065.780029;3001.560059;3058.439941;3058.439941;220919200
07/06/2012;3071.409912;3104.739990;3063.449951;3071.159912;3071.159912;208263000
08/06/2012;3043.810059;3062.770020;3017.500000;3051.689941;3051.689941;201185600
11/06/2012;3110.959961;3122.409912;3040.110107;3042.760010;3042.760010;223674000
12/06/2012;3044.100098;3069.449951;3015.389893;3046.909912;3046.909912;184617400
13/06/2012;3056.199951;3072.929932;3014.270020;3030.040039;3030.040039;180674400
14/06/2012;3022.399902;3035.870117;2993.709961;3032.449951;3032.449951;158485200
15/06/2012;3049.840088;3095.840088;3048.040039;3087.620117;3087.620117;286583400
18/06/2012;3120.820068;3129.290039;3054.379883;3066.189941;3066.189941;207724400
19/06/2012;3064.199951;3119.590088;3052.649902;3117.919922;3117.919922;169850800
20/06/2012;3126.639893;3131.199951;3100.510010;3126.520020;3126.520020;145760000
21/06/2012;3111.030029;3153.280029;3099.739990;3114.219971;3114.219971;171797000
22/06/2012;3090.409912;3113.760010;3075.139893;3090.899902;3090.899902;139216800
25/06/2012;3072.610107;3075.010010;3007.090088;3021.639893;3021.639893;153082200
26/06/2012;3027.139893;3035.989990;3003.840088;3012.709961;3012.709961;139410000
27/06/2012;3022.260010;3063.120117;3010.149902;3063.120117;3063.120117;143068400
28/06/2012;3065.959961;3071.159912;3021.070068;3051.679932;3051.679932;152627000
29/06/2012;3138.550049;3196.649902;3112.290039;3196.649902;3196.649902;233703600
02/07/2012;3197.040039;3251.860107;3191.179932;3240.199951;3240.199951;214002000
03/07/2012;3243.530029;3271.199951;3241.929932;3271.199951;3271.199951;148291200
04/07/2012;3263.570068;3267.750000;3245.419922;3267.750000;3267.750000;101865600
05/07/2012;3262.639893;3288.510010;3209.649902;3229.360107;3229.360107;176320200
06/07/2012;3214.050049;3227.060059;3168.790039;3168.790039;3168.790039;159133600
09/07/2012;3167.280029;3175.989990;3139.050049;3156.800049;3156.800049;128499200
10/07/2012;3166.590088;3204.620117;3152.270020;3175.409912;3175.409912;141532600
11/07/2012;3154.959961;3176.830078;3144.929932;3157.250000;3157.250000;125155800
12/07/2012;3144.020020;3159.479980;3118.479980;3135.179932;3135.179932;150126800
13/07/2012;3148.340088;3181.479980;3137.050049;3180.810059;3180.810059;150635200
16/07/2012;3176.270020;3183.260010;3155.629883;3179.899902;3179.899902;121651800
17/07/2012;3187.449951;3203.389893;3166.760010;3176.969971;3176.969971;237617000
18/07/2012;3195.239990;3235.399902;3192.429932;3235.399902;3235.399902;168883200
19/07/2012;3246.689941;3267.750000;3237.600098;3263.639893;3263.639893;210156600
20/07/2012;3258.590088;3261.780029;3192.689941;3193.889893;3193.889893;219491400
23/07/2012;3159.679932;3162.979980;3087.360107;3101.530029;3101.530029;204753200
24/07/2012;3114.090088;3119.750000;3074.679932;3074.679932;3074.679932;152292600
25/07/2012;3066.919922;3113.060059;3065.469971;3081.739990;3081.739990;152737000
26/07/2012;3094.909912;3207.120117;3071.800049;3207.120117;3207.120117;271658800
27/07/2012;3224.979980;3280.189941;3193.719971;3280.189941;3280.189941;221471800
30/07/2012;3299.310059;3330.689941;3288.750000;3320.709961;3320.709961;176840200
31/07/2012;3318.840088;3334.820068;3291.659912;3291.659912;3291.659912;166607200
01/08/2012;3298.699951;3328.500000;3296.620117;3321.560059;3321.560059;133694800
02/08/2012;3315.750000;3374.840088;3232.459961;3232.459961;3232.459961;264425000
03/08/2012;3244.600098;3374.189941;3238.399902;3374.189941;3374.189941;178642800
06/08/2012;3365.370117;3416.310059;3358.199951;3401.560059;3401.560059;143402200
07/08/2012;3400.370117;3453.280029;3398.590088;3453.280029;3453.280029;171331800
08/08/2012;3439.120117;3452.489990;3420.820068;3438.260010;3438.260010;131818400
09/08/2012;3454.250000;3464.290039;3421.600098;3456.709961;3456.709961;121509600
10/08/2012;3438.030029;3442.239990;3413.510010;3435.620117;3435.620117;114694000
13/08/2012;3429.530029;3453.570068;3410.939941;3426.409912;3426.409912;88928400
14/08/2012;3444.330078;3459.260010;3432.149902;3450.270020;3450.270020;90552800
15/08/2012;3436.300049;3463.030029;3424.340088;3449.199951;3449.199951;61739600
16/08/2012;3459.780029;3480.489990;3438.169922;3480.489990;3480.489990;109118400
17/08/2012;3491.600098;3501.909912;3475.389893;3488.379883;3488.379883;144554400
20/08/2012;3484.469971;3505.600098;3458.929932;3480.580078;3480.580078;114608000
21/08/2012;3491.560059;3523.850098;3491.560059;3513.280029;3513.280029;107936200
22/08/2012;3484.530029;3500.540039;3461.649902;3461.649902;3461.649902;99352000
23/08/2012;3485.949951;3495.800049;3415.350098;3432.560059;3432.560059;112876400
24/08/2012;3432.100098;3442.330078;3396.810059;3433.209961;3433.209961;107574600
27/08/2012;3422.550049;3462.830078;3414.689941;3462.830078;3462.830078;79701800
28/08/2012;3440.000000;3455.659912;3421.050049;3431.550049;3431.550049;85575000
29/08/2012;3427.399902;3434.120117;3403.419922;3413.889893;3413.889893;98265400
30/08/2012;3405.129883;3414.040039;3372.159912;3379.110107;3379.110107;121919400
31/08/2012;3377.889893;3433.780029;3371.739990;3413.070068;3413.070068;159808000
03/09/2012;3401.959961;3453.709961;3394.030029;3453.709961;3453.709961;77359400
04/09/2012;3458.560059;3458.560059;3397.790039;3399.040039;3399.040039;90892600
05/09/2012;3399.229980;3426.389893;3372.800049;3405.790039;3405.790039;137866600
06/09/2012;3412.879883;3509.879883;3411.510010;3509.879883;3509.879883;214895200
07/09/2012;3519.649902;3561.909912;3515.229980;3519.050049;3519.050049;242138600
10/09/2012;3513.659912;3528.020020;3503.479980;3506.050049;3506.050049;139082000
11/09/2012;3492.129883;3537.439941;3477.370117;3537.300049;3537.300049;144834400
12/09/2012;3546.189941;3575.409912;3525.879883;3543.790039;3543.790039;212529600
13/09/2012;3540.919922;3540.929932;3494.110107;3502.090088;3502.090088;155258400
14/09/2012;3573.300049;3588.020020;3555.669922;3581.580078;3581.580078;230404600
17/09/2012;3558.570068;3573.979980;3552.629883;3553.689941;3553.689941;142076400
18/09/2012;3533.770020;3538.449951;3500.340088;3512.689941;3512.689941;167406800
19/09/2012;3528.669922;3540.320068;3503.729980;3531.820068;3531.820068;155636400
20/09/2012;3501.010010;3520.939941;3486.360107;3509.919922;3509.919922;137676200
21/09/2012;3528.459961;3540.879883;3504.610107;3530.719971;3530.719971;234806800
24/09/2012;3501.340088;3514.070068;3483.540039;3497.219971;3497.219971;106334400
25/09/2012;3490.159912;3520.290039;3474.090088;3513.810059;3513.810059;122937000
26/09/2012;3471.739990;3472.709961;3414.840088;3414.840088;3414.840088;163388200
27/09/2012;3437.409912;3447.459961;3421.310059;3439.320068;3439.320068;114155800
28/09/2012;3457.459961;3459.580078;3354.820068;3354.820068;3354.820068;157124800
01/10/2012;3348.070068;3438.929932;3348.070068;3434.979980;3434.979980;161579200
02/10/2012;3411.250000;3450.800049;3392.370117;3414.229980;3414.229980;137533200
03/10/2012;3396.790039;3420.739990;3387.949951;3406.020020;3406.020020;118791200
04/10/2012;3422.110107;3432.439941;3387.479980;3401.199951;3401.199951;111079600
05/10/2012;3410.399902;3461.840088;3410.399902;3457.040039;3457.040039;143091000
08/10/2012;3429.320068;3429.860107;3404.969971;3406.530029;3406.530029;123548600
09/10/2012;3420.229980;3427.419922;3377.919922;3382.780029;3382.780029;185969000
10/10/2012;3370.919922;3387.379883;3365.870117;3365.870117;3365.870117;140022200
11/10/2012;3352.850098;3423.979980;3351.439941;3413.719971;3413.719971;141013400
12/10/2012;3401.260010;3419.000000;3389.080078;3389.080078;3389.080078;173790200
15/10/2012;3387.760010;3439.520020;3387.760010;3420.280029;3420.280029;125729400
16/10/2012;3443.600098;3500.939941;3428.969971;3500.939941;3500.939941;163753600
17/10/2012;3503.820068;3530.790039;3494.350098;3527.500000;3527.500000;229314400
18/10/2012;3527.760010;3542.580078;3508.399902;3535.179932;3535.179932;184827000
19/10/2012;3527.790039;3537.919922;3496.760010;3504.560059;3504.560059;219409800
22/10/2012;3498.379883;3519.050049;3475.820068;3483.250000;3483.250000;134746600
23/10/2012;3485.939941;3492.020020;3391.300049;3406.500000;3406.500000;161423000
24/10/2012;3421.830078;3433.760010;3388.709961;3426.489990;3426.489990;123443600
25/10/2012;3427.830078;3457.300049;3408.929932;3411.530029;3411.530029;132274000
26/10/2012;3384.679932;3446.739990;3382.360107;3435.090088;3435.090088;141176000
29/10/2012;3419.379883;3421.340088;3394.889893;3408.889893;3408.889893;101421800
30/10/2012;3414.709961;3461.969971;3414.709961;3459.439941;3459.439941;79154400
31/10/2012;3459.340088;3484.780029;3429.270020;3429.270020;3429.270020;118320800
01/11/2012;3420.479980;3484.169922;3413.689941;3475.399902;3475.399902;112130000
02/11/2012;3480.629883;3502.639893;3457.929932;3492.459961;3492.459961;164708800
05/11/2012;3469.899902;3473.570068;3448.500000;3448.500000;3448.500000;103696800
06/11/2012;3455.830078;3480.500000;3446.709961;3478.659912;3478.659912;100138600
07/11/2012;3513.419922;3515.870117;3409.590088;3409.590088;3409.590088;186738000
08/11/2012;3433.800049;3440.770020;3400.239990;3407.679932;3407.679932;194507600
09/11/2012;3410.979980;3432.939941;3374.080078;3423.570068;3423.570068;196468200
12/11/2012;3424.550049;3428.500000;3403.969971;3411.649902;3411.649902;105320800
13/11/2012;3391.570068;3434.270020;3374.100098;3430.600098;3430.600098;134343200
14/11/2012;3424.679932;3436.260010;3394.729980;3400.020020;3400.020020;142418200
15/11/2012;3379.320068;3400.520020;3374.469971;3382.399902;3382.399902;137885400
16/11/2012;3379.520020;3392.530029;3341.520020;3341.520020;3341.520020;164486000
19/11/2012;3375.419922;3444.090088;3369.530029;3439.580078;3439.580078;124613000
20/11/2012;3424.709961;3463.770020;3415.659912;3462.060059;3462.060059;108347200
21/11/2012;3454.010010;3483.989990;3444.550049;3477.360107;3477.360107;106637800
22/11/2012;3489.080078;3499.620117;3480.989990;3498.219971;3498.219971;125237600
23/11/2012;3505.350098;3528.800049;3481.649902;3528.800049;3528.800049;187965800
26/11/2012;3513.939941;3522.020020;3494.270020;3500.939941;3500.939941;107463200
27/11/2012;3521.169922;3530.790039;3491.060059;3502.129883;3502.129883;118886400
28/11/2012;3489.530029;3519.719971;3479.159912;3515.189941;3515.189941;111925800
29/11/2012;3536.800049;3568.939941;3532.770020;3568.879883;3568.879883;136953400
30/11/2012;3568.050049;3584.729980;3557.280029;3557.280029;3557.280029;261395000
03/12/2012;3567.899902;3603.050049;3563.290039;3566.590088;3566.590088;122978400
04/12/2012;3563.030029;3596.899902;3563.020020;3580.479980;3580.479980;148535400
05/12/2012;3602.209961;3607.100098;3575.100098;3590.500000;3590.500000;126952800
06/12/2012;3598.129883;3621.449951;3585.330078;3601.649902;3601.649902;157769800
07/12/2012;3606.760010;3622.360107;3590.120117;3605.610107;3605.610107;120629200
10/12/2012;3587.320068;3614.459961;3575.530029;3612.100098;3612.100098;106222200
11/12/2012;3618.969971;3648.929932;3609.000000;3646.149902;3646.149902;116762600
12/12/2012;3646.419922;3652.040039;3636.020020;3646.659912;3646.659912;101235800
13/12/2012;3654.219971;3659.100098;3633.350098;3643.129883;3643.129883;105850400
14/12/2012;3643.699951;3652.959961;3631.879883;3643.280029;3643.280029;182944400
17/12/2012;3633.169922;3639.870117;3611.120117;3638.100098;3638.100098;136648200
18/12/2012;3650.250000;3656.469971;3631.610107;3648.629883;3648.629883;189095600
19/12/2012;3661.629883;3670.199951;3650.500000;3664.590088;3664.590088;155859400
20/12/2012;3652.409912;3674.570068;3652.080078;3666.729980;3666.729980;156365400
21/12/2012;3650.250000;3667.020020;3637.889893;3661.399902;3661.399902;274258800
27/12/2012;3652.449951;3684.159912;3652.449951;3674.260010;3674.260010;55635000
28/12/2012;3677.000000;3680.110107;3618.669922;3620.250000;3620.250000;49791000
02/01/2013;3702.659912;3733.929932;3692.899902;3733.929932;3733.929932;90342600
03/01/2013;3724.300049;3726.969971;3703.830078;3721.169922;3721.169922;58745000
04/01/2013;3713.320068;3731.129883;3696.540039;3730.020020;3730.020020;64316800
07/01/2013;3731.489990;3732.649902;3696.510010;3704.639893;3704.639893;82577200
08/01/2013;3694.209961;3731.239990;3692.899902;3705.879883;3705.879883;90902400
09/01/2013;3722.090088;3730.050049;3703.530029;3717.449951;3717.449951;130148400
10/01/2013;3716.080078;3727.350098;3694.070068;3703.120117;3703.120117;140769400
11/01/2013;3708.879883;3714.449951;3683.820068;3706.020020;3706.020020;83582800
14/01/2013;3721.629883;3730.040039;3704.169922;3708.250000;3708.250000;29746400
15/01/2013;3697.209961;3718.300049;3689.340088;3697.350098;3697.350098;103642200
16/01/2013;3694.429932;3715.149902;3680.610107;3708.489990;3708.489990;90940200
17/01/2013;3709.120117;3754.169922;3705.040039;3744.110107;3744.110107;97595600
18/01/2013;3758.379883;3760.949951;3735.709961;3741.580078;3741.580078;100071000
21/01/2013;3747.580078;3763.419922;3739.449951;3763.030029;3763.030029;57381200
22/01/2013;3759.000000;3762.929932;3724.530029;3741.010010;3741.010010;98266200
23/01/2013;3743.469971;3751.909912;3714.340088;3726.169922;3726.169922;96342200
24/01/2013;3723.030029;3752.419922;3711.550049;3752.169922;3752.169922;79562200
25/01/2013;3745.810059;3782.600098;3745.020020;3778.159912;3778.159912;100132000
28/01/2013;3784.580078;3789.120117;3771.110107;3780.889893;3780.889893;83043200
29/01/2013;3780.199951;3789.919922;3762.850098;3785.820068;3785.820068;84269800
30/01/2013;3787.330078;3793.260010;3759.260010;3765.520020;3765.520020;96926400
31/01/2013;3755.110107;3761.219971;3725.679932;3732.600098;3732.600098;121568600
01/02/2013;3734.659912;3786.250000;3731.719971;3773.530029;3773.530029;108402400
04/02/2013;3778.360107;3778.360107;3659.909912;3659.909912;3659.909912;126058600
05/02/2013;3654.219971;3710.810059;3654.219971;3694.699951;3694.699951;90120000
06/02/2013;3695.270020;3706.979980;3624.030029;3642.899902;3642.899902;130229600
07/02/2013;3638.939941;3659.969971;3601.050049;3601.050049;3601.050049;102633000
08/02/2013;3614.959961;3653.560059;3608.110107;3649.500000;3649.500000;98615600
11/02/2013;3660.280029;3676.429932;3634.820068;3650.580078;3650.580078;69192400
12/02/2013;3645.270020;3686.580078;3639.530029;3686.580078;3686.580078;88558400
13/02/2013;3692.469971;3709.389893;3673.139893;3698.530029;3698.530029;89567200
14/02/2013;3691.500000;3710.090088;3657.659912;3669.600098;3669.600098;112155000
15/02/2013;3665.780029;3694.729980;3659.239990;3660.370117;3660.370117;103652600
18/02/2013;3655.530029;3669.350098;3640.830078;3667.040039;3667.040039;65821000
19/02/2013;3662.120117;3740.489990;3661.129883;3735.820068;3735.820068;100742000
20/02/2013;3734.129883;3743.649902;3701.750000;3709.879883;3709.879883;119456600
21/02/2013;3687.280029;3688.050049;3623.169922;3624.800049;3624.800049;142011800
22/02/2013;3645.719971;3706.780029;3644.550049;3706.280029;3706.280029;107975400
25/02/2013;3721.100098;3787.530029;3704.929932;3721.330078;3721.330078;133442600
26/02/2013;3610.060059;3667.620117;3600.810059;3621.919922;3621.919922;162457200
27/02/2013;3641.899902;3693.169922;3619.469971;3691.489990;3691.489990;125396600
28/02/2013;3711.719971;3728.120117;3685.060059;3723.000000;3723.000000;124268000
01/03/2013;3712.419922;3731.699951;3661.209961;3699.909912;3699.909912;106514200
04/03/2013;3680.580078;3723.679932;3673.030029;3709.760010;3709.760010;98922400
05/03/2013;3737.810059;3793.239990;3736.909912;3787.189941;3787.189941;112332600
06/03/2013;3791.540039;3809.000000;3769.939941;3773.760010;3773.760010;90551200
07/03/2013;3783.040039;3802.179932;3779.820068;3793.780029;3793.780029;88515400
08/03/2013;3813.699951;3849.870117;3813.080078;3840.149902;3840.149902;110423000
11/03/2013;3830.689941;3837.790039;3817.919922;3836.270020;3836.270020;73777000
12/03/2013;3824.110107;3855.070068;3822.949951;3839.969971;3839.969971;84350200
13/03/2013;3834.439941;3839.989990;3817.560059;3836.040039;3836.040039;83695200
14/03/2013;3855.300049;3871.580078;3849.689941;3871.580078;3871.580078;119993400
15/03/2013;3867.090088;3869.139893;3829.729980;3844.030029;3844.030029;198658000
18/03/2013;3768.070068;3832.020020;3761.219971;3825.469971;3825.469971;122589000
19/03/2013;3813.370117;3819.370117;3763.989990;3775.750000;3775.750000;126794800
20/03/2013;3798.120117;3834.879883;3785.810059;3829.560059;3829.560059;105949800
21/03/2013;3821.439941;3822.649902;3756.580078;3774.850098;3774.850098;103805600
22/03/2013;3766.239990;3790.919922;3750.050049;3770.290039;3770.290039;95914400
25/03/2013;3823.879883;3837.020020;3719.439941;3727.979980;3727.979980;131724200
26/03/2013;3735.320068;3765.010010;3732.139893;3748.639893;3748.639893;108932200
27/03/2013;3763.020020;3765.760010;3669.169922;3711.639893;3711.639893;140480800
28/03/2013;3710.919922;3751.149902;3695.090088;3731.419922;3731.419922;109480800
02/04/2013;3729.820068;3810.179932;3729.280029;3805.370117;3805.370117;129183200
03/04/2013;3789.580078;3806.300049;3752.709961;3754.959961;3754.959961;113307000
04/04/2013;3767.879883;3794.719971;3719.199951;3726.159912;3726.159912;124703400
05/04/2013;3727.629883;3735.679932;3638.830078;3663.479980;3663.479980;127796600
08/04/2013;3677.209961;3694.270020;3663.159912;3666.780029;3666.780029;79621800
09/04/2013;3688.229980;3701.929932;3655.919922;3670.719971;3670.719971;97491000
10/04/2013;3685.280029;3750.169922;3685.280029;3743.709961;3743.709961;125566400
11/04/2013;3739.899902;3788.860107;3736.530029;3775.659912;3775.659912;101183000
12/04/2013;3765.649902;3773.639893;3718.110107;3729.300049;3729.300049;100063800
15/04/2013;3728.689941;3747.669922;3684.850098;3710.479980;3710.479980;103653000
16/04/2013;3694.659912;3721.959961;3676.449951;3685.790039;3685.790039;107304000
17/04/2013;3707.050049;3711.469971;3591.320068;3599.229980;3599.229980;156357600
18/04/2013;3617.030029;3636.879883;3584.379883;3599.360107;3599.360107;132881000
19/04/2013;3633.330078;3657.979980;3613.969971;3651.959961;3651.959961;121170000
22/04/2013;3673.479980;3681.949951;3631.580078;3652.129883;3652.129883;88581400
23/04/2013;3655.649902;3783.050049;3655.070068;3783.050049;3783.050049;151079000
24/04/2013;3786.449951;3849.040039;3782.560059;3842.939941;3842.939941;141670400
25/04/2013;3835.250000;3854.409912;3825.610107;3840.469971;3840.469971;98405200
26/04/2013;3821.989990;3828.139893;3788.469971;3810.050049;3810.050049;92558000
29/04/2013;3828.939941;3870.189941;3827.929932;3868.679932;3868.679932;86171400
30/04/2013;3883.000000;3886.449951;3843.370117;3856.750000;3856.750000;101008600
02/05/2013;3828.620117;3888.979980;3819.040039;3858.760010;3858.760010;118408600
03/05/2013;3873.949951;3914.510010;3848.330078;3912.949951;3912.949951;109438000
06/05/2013;3909.489990;3915.590088;3897.729980;3907.040039;3907.040039;47146400
07/05/2013;3915.379883;3940.580078;3904.899902;3921.320068;3921.320068;105486400
08/05/2013;3924.000000;3957.060059;3919.189941;3956.280029;3956.280029;85164600
09/05/2013;3927.120117;3941.810059;3909.000000;3928.580078;3928.580078;64145400
10/05/2013;3932.429932;3971.919922;3930.360107;3953.830078;3953.830078;94890400
13/05/2013;3948.330078;3961.659912;3933.320068;3945.199951;3945.199951;75023600
14/05/2013;3949.899902;3966.060059;3922.199951;3966.060059;3966.060059;89435600
15/05/2013;3959.040039;3983.050049;3950.570068;3982.229980;3982.229980;93773200
16/05/2013;3967.699951;3984.280029;3957.770020;3979.070068;3979.070068;93967400
17/05/2013;3968.409912;4018.840088;3962.310059;4001.270020;4001.270020;148916000
20/05/2013;4005.790039;4022.850098;3993.120117;4022.850098;4022.850098;61728800
21/05/2013;4009.840088;4036.179932;3991.379883;4036.179932;4036.179932;87155000
22/05/2013;4036.489990;4058.729980;4009.260010;4051.110107;4051.110107;92980000
23/05/2013;3955.979980;3983.719971;3940.290039;3967.149902;3967.149902;127183600
24/05/2013;3982.260010;3997.129883;3942.060059;3956.790039;3956.790039;60558800
27/05/2013;3979.149902;3998.050049;3976.409912;3995.159912;3995.159912;39186400
28/05/2013;4005.830078;4072.239990;4004.270020;4050.560059;4050.560059;99488800
29/05/2013;4024.760010;4028.770020;3970.459961;3974.120117;3974.120117;91563600
30/05/2013;3964.500000;4018.969971;3963.689941;3996.310059;3996.310059;84607200
31/05/2013;3992.350098;3995.790039;3938.189941;3948.590088;3948.590088;133511800
03/06/2013;3929.679932;3979.530029;3889.439941;3920.669922;3920.669922;93646600
04/06/2013;3950.000000;3962.419922;3919.669922;3925.830078;3925.830078;75275800
05/06/2013;3903.590088;3915.709961;3852.439941;3852.439941;3852.439941;98550400
06/06/2013;3861.239990;3877.959961;3814.280029;3814.280029;3814.280029;92674800
07/06/2013;3821.070068;3889.550049;3800.850098;3872.590088;3872.590088;102233400
10/06/2013;3864.080078;3884.639893;3853.879883;3864.360107;3864.360107;67885400
11/06/2013;3847.000000;3849.360107;3780.389893;3810.560059;3810.560059;106952600
12/06/2013;3805.149902;3835.489990;3791.709961;3793.699951;3793.699951;82900600
13/06/2013;3747.649902;3804.250000;3731.840088;3797.979980;3797.979980;104036400
14/06/2013;3823.199951;3830.689941;3793.500000;3805.159912;3805.159912;77729800
17/06/2013;3815.439941;3882.879883;3814.610107;3863.659912;3863.659912;88895600
18/06/2013;3848.979980;3870.870117;3837.040039;3860.550049;3860.550049;75693000
19/06/2013;3866.149902;3868.399902;3823.649902;3839.340088;3839.340088;84862200
20/06/2013;3778.330078;3783.199951;3696.449951;3698.929932;3698.929932;143397400
21/06/2013;3718.929932;3744.250000;3658.040039;3658.040039;3658.040039;170441400
24/06/2013;3652.520020;3668.110107;3575.169922;3595.629883;3595.629883;133725200
25/06/2013;3642.570068;3655.620117;3618.580078;3649.820068;3649.820068;105236600
26/06/2013;3655.389893;3730.689941;3637.729980;3726.040039;3726.040039;109058400
27/06/2013;3722.409912;3780.560059;3704.179932;3762.189941;3762.189941;97420600
28/06/2013;3767.489990;3775.340088;3723.659912;3738.909912;3738.909912;118744800
01/07/2013;3761.570068;3786.409912;3724.530029;3767.479980;3767.479980;88607000
02/07/2013;3776.199951;3776.409912;3731.030029;3742.570068;3742.570068;77200400
03/07/2013;3708.290039;3708.909912;3668.770020;3702.010010;3702.010010;105048400
04/07/2013;3733.780029;3809.820068;3722.790039;3809.310059;3809.310059;111232600
05/07/2013;3811.169922;3837.389893;3753.850098;3753.850098;3753.850098;98157600
08/07/2013;3782.120117;3842.510010;3781.510010;3823.830078;3823.830078;76401000
09/07/2013;3840.659912;3858.540039;3832.159912;3843.560059;3843.560059;89875000
10/07/2013;3841.040039;3855.189941;3812.030029;3840.530029;3840.530029;73308600
11/07/2013;3885.439941;3888.189941;3855.050049;3868.979980;3868.979980;92621400
12/07/2013;3878.620117;3886.080078;3844.879883;3855.090088;3855.090088;72635000
15/07/2013;3867.080078;3893.260010;3862.840088;3878.580078;3878.580078;55995800
16/07/2013;3883.469971;3884.639893;3846.820068;3851.030029;3851.030029;65496000
17/07/2013;3858.530029;3883.090088;3821.550049;3872.020020;3872.020020;76429400
18/07/2013;3864.060059;3927.790039;3858.570068;3927.790039;3927.790039;91194000
19/07/2013;3914.760010;3925.320068;3900.100098;3925.320068;3925.320068;89217600
22/07/2013;3929.189941;3945.979980;3915.810059;3939.919922;3939.919922;67872400
23/07/2013;3952.550049;3955.550049;3923.090088;3923.090088;3923.090088;93653800
24/07/2013;3931.239990;3976.500000;3931.239990;3962.750000;3962.750000;101852200
